,j,Polarity,Coverage,Overlaps,Conflicts,Correct,Incorrect,Emp. Acc.
bug_message_keyword_bad,0,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_broken,1,[1],0.0028790786948176585,0.0028790786948176585,0.0028790786948176585,2,1,0.6666666666666666
bug_message_keyword_bug,2,[1],0.02783109404990403,0.02399232245681382,0.015355086372360844,21,8,0.7241379310344828
bug_message_keyword_close,3,[1],0.014395393474088292,0.013435700575815739,0.011516314779270634,6,9,0.4
bug_message_keyword_concurr,4,[1],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bug_message_keyword_correct,5,[1],0.011516314779270634,0.0067178502879078695,0.0028790786948176585,6,6,0.5
bug_message_keyword_corrupt,6,[1],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,1,0,1.0
bug_message_keyword_crash,7,[1],0.0028790786948176585,0.0028790786948176585,0.0009596928982725527,3,0,1.0
bug_message_keyword_deadlock,8,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_defect,9,[1],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bug_message_keyword_disabl,10,[1],0.009596928982725527,0.0067178502879078695,0.0067178502879078695,0,10,0.0
bug_message_keyword_endless,11,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_ensur,12,[1],0.0067178502879078695,0.003838771593090211,0.0028790786948176585,3,4,0.4285714285714286
bug_message_keyword_error,13,[1],0.029750479846449136,0.025911708253358926,0.015355086372360844,17,14,0.5483870967741935
bug_message_keyword_except,14,[1],0.003838771593090211,0.003838771593090211,0.0019193857965451055,1,3,0.25
bug_message_keyword_fail,15,[1],0.009596928982725527,0.008637236084452975,0.0067178502879078695,7,3,0.7
bug_message_keyword_bugfix,16,[1],0.1765834932821497,0.11324376199616124,0.08253358925143954,149,35,0.8097826086956521
bug_message_keyword_garbag,17,[1],0.0019193857965451055,0.0019193857965451055,0.0009596928982725527,2,0,1.0
bug_message_keyword_handl,18,[1],0.013435700575815739,0.01055662188099808,0.008637236084452975,6,8,0.4285714285714286
bug_message_keyword_incomplet,19,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_inconsist,20,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_incorrect,21,[1],0.003838771593090211,0.003838771593090211,0.0019193857965451055,2,2,0.5
bug_message_keyword_infinit,22,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_invalid,23,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_issue,24,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_leak,25,[1],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bug_message_keyword_loop,26,[1],0.0019193857965451055,0.0009596928982725527,0.0009596928982725527,0,2,0.0
bug_message_keyword_minor,27,[1],0.008637236084452975,0.008637236084452975,0.003838771593090211,6,3,0.6666666666666666
bug_message_keyword_mistak,28,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_npe,29,[1],0.0028790786948176585,0.0019193857965451055,0.0019193857965451055,2,1,0.6666666666666666
bug_message_keyword_not|work,30,[1],0.0028790786948176585,0.0019193857965451055,0.0,3,0,1.0
bug_message_keyword_not|return,31,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_of|bound,32,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_patch,33,[1],0.014395393474088292,0.014395393474088292,0.013435700575815739,3,12,0.2
bug_message_keyword_prevent,34,[1],0.005758157389635317,0.003838771593090211,0.0028790786948176585,4,2,0.6666666666666666
bug_message_keyword_problem,35,[1],0.007677543186180422,0.005758157389635317,0.0047984644913627635,6,2,0.75
bug_message_keyword_properli,36,[1],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,1,0,1.0
bug_message_keyword_race|condit,37,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_repair,38,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_resolv,39,[1],0.0028790786948176585,0.0028790786948176585,0.0028790786948176585,1,2,0.33333333333333337
bug_message_keyword_threw,40,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_timeout,41,[1],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bug_message_keyword_unabl,42,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_unclos,43,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_unexpect,44,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_unknown,45,[1],0.0009596928982725527,0.0,0.0,0,1,0.0
bug_message_keyword_unsynchron,46,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_wrong,47,[1],0.007677543186180422,0.0047984644913627635,0.003838771593090211,5,3,0.625
bugless_message_keyword_abil,48,[0],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bugless_message_keyword_ad,49,[0],0.06429942418426103,0.04030710172744722,0.016314779270633396,56,11,0.835820895522388
bugless_message_keyword_add,50,[0],0.11516314779270634,0.05950095969289827,0.02399232245681382,107,13,0.8916666666666666
bugless_message_keyword_addit,51,[0],0.008637236084452975,0.0067178502879078695,0.0047984644913627635,6,3,0.6666666666666666
bugless_message_keyword_allow,52,[0],0.014395393474088292,0.007677543186180422,0.005758157389635317,14,1,0.9333333333333333
bugless_message_keyword_analysi,53,[0],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,1,0,1.0
bugless_message_keyword_avoid,54,[0],0.005758157389635317,0.0047984644913627635,0.0019193857965451055,3,3,0.5
bugless_message_keyword_baselin,55,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_beautification,56,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_benchmark,57,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_better,58,[0],0.007677543186180422,0.005758157389635317,0.003838771593090211,6,2,0.75
bugless_message_keyword_bump,59,[0],0.02111324376199616,0.012476007677543186,0.0009596928982725527,21,1,0.9545454545454546
bugless_message_keyword_chang|log,60,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_clean,61,[0],0.022072936660268713,0.011516314779270634,0.0047984644913627635,21,2,0.9130434782608696
bugless_message_keyword_comment,62,[0],0.014395393474088292,0.011516314779270634,0.0028790786948176585,14,1,0.9333333333333333
bugless_message_keyword_complet,63,[0],0.0067178502879078695,0.003838771593090211,0.0028790786948176585,6,1,0.8571428571428572
bugless_message_keyword_configur|chang,64,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_consolid,65,[0],0.0009596928982725527,0.0,0.0,1,0,1.0
bugless_message_keyword_convert,66,[0],0.005758157389635317,0.005758157389635317,0.0009596928982725527,6,0,1.0
bugless_message_keyword_coverag,67,[0],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bugless_message_keyword_create,68,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_deprec,69,[0],0.0047984644913627635,0.0047984644913627635,0.0009596928982725527,5,0,1.0
bugless_message_keyword_develop,70,[0],0.008637236084452975,0.003838771593090211,0.0,9,0,1.0
bugless_message_keyword_doc,71,[0],0.030710172744721688,0.02111324376199616,0.005758157389635317,30,2,0.9375
bugless_message_keyword_drop,72,[0],0.0028790786948176585,0.0028790786948176585,0.0019193857965451055,3,0,1.0
bugless_message_keyword_enhanc,73,[0],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bugless_message_keyword_exampl,74,[0],0.007677543186180422,0.007677543186180422,0.003838771593090211,7,1,0.875
bugless_message_keyword_exclud,75,[0],0.0028790786948176585,0.0019193857965451055,0.0,3,0,1.0
bugless_message_keyword_expand,76,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_extendgener,77,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_featur,78,[0],0.015355086372360844,0.012476007677543186,0.005758157389635317,13,3,0.8125
bugless_message_keyword_forget,79,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_format,80,[0],0.008637236084452975,0.0047984644913627635,0.0019193857965451055,5,4,0.5555555555555556
bugless_message_keyword_gitignor,81,[0],0.0028790786948176585,0.0028790786948176585,0.0,3,0,1.0
bugless_message_keyword_idea,82,[0],0.0028790786948176585,0.0028790786948176585,0.0019193857965451055,1,2,0.33333333333333337
bugless_message_keyword_implement,83,[0],0.012476007677543186,0.009596928982725527,0.005758157389635317,12,1,0.9230769230769231
bugless_message_keyword_improv,84,[0],0.022072936660268713,0.013435700575815739,0.008637236084452975,18,5,0.7826086956521738
bugless_message_keyword_includ,85,[0],0.0047984644913627635,0.0047984644913627635,0.003838771593090211,2,3,0.4
bugless_message_keyword_info,86,[0],0.012476007677543186,0.009596928982725527,0.003838771593090211,11,2,0.8461538461538461
bugless_message_keyword_intorduc,87,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_limit,88,[0],0.0067178502879078695,0.003838771593090211,0.0019193857965451055,6,1,0.8571428571428572
bugless_message_keyword_log,89,[0],0.013435700575815739,0.009596928982725527,0.0028790786948176585,12,2,0.8571428571428572
bugless_message_keyword_migrat,90,[0],0.005758157389635317,0.0047984644913627635,0.0028790786948176585,5,1,0.8333333333333333
bugless_message_keyword_minim,91,[0],0.0019193857965451055,0.0009596928982725527,0.0009596928982725527,1,1,0.5
bugless_message_keyword_modif,92,[0],0.003838771593090211,0.003838771593090211,0.0019193857965451055,3,1,0.75
bugless_message_keyword_new,93,[0],0.04030710172744722,0.03262955854126679,0.016314779270633396,37,5,0.8809523809523809
bugless_message_keyword_note,94,[0],0.0067178502879078695,0.0067178502879078695,0.0019193857965451055,7,0,1.0
bugless_message_keyword_opinion,95,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_optim,96,[0],0.0047984644913627635,0.0028790786948176585,0.0019193857965451055,5,0,1.0
bugless_message_keyword_pass|test,97,[0],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bugless_message_keyword_perf|test,98,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_perfom|test,99,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_perform,100,[0],0.0047984644913627635,0.0047984644913627635,0.0019193857965451055,3,2,0.6
bugless_message_keyword_plugin,101,[0],0.0067178502879078695,0.0067178502879078695,0.0028790786948176585,4,3,0.5714285714285714
bugless_message_keyword_polish,102,[0],0.0028790786948176585,0.0019193857965451055,0.0009596928982725527,3,0,1.0
bugless_message_keyword_possibl,103,[0],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bugless_message_keyword_prepar,104,[0],0.0019193857965451055,0.0,0.0,2,0,1.0
bugless_message_keyword_propos,105,[0],0.0019193857965451055,0.0019193857965451055,0.0019193857965451055,0,2,0.0
bugless_message_keyword_provid,106,[0],0.008637236084452975,0.008637236084452975,0.0028790786948176585,6,3,0.6666666666666666
bugless_message_keyword_publish,107,[0],0.0019193857965451055,0.0019193857965451055,0.0009596928982725527,1,1,0.5
bugless_message_keyword_readm,108,[0],0.014395393474088292,0.013435700575815739,0.003838771593090211,14,1,0.9333333333333333
bugless_message_keyword_reduc,109,[0],0.0019193857965451055,0.0019193857965451055,0.0009596928982725527,1,1,0.5
bugless_message_keyword_refin,110,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_reformat,111,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_regress|test,112,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_reimplement,113,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_release,114,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_remov,115,[0],0.06621880998080615,0.03550863723608445,0.01727447216890595,60,9,0.8695652173913043
bugless_message_keyword_replac,116,[0],0.014395393474088292,0.012476007677543186,0.005758157389635317,11,4,0.7333333333333334
bugless_message_keyword_restrict,117,[0],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bugless_message_keyword_review,118,[0],0.02015355086372361,0.01727447216890595,0.009596928982725527,18,3,0.8571428571428572
bugless_message_keyword_rid,119,[0],0.0019193857965451055,0.0,0.0,2,0,1.0
bugless_message_keyword_set|up,120,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_speedup,121,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_stage,122,[0],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bugless_message_keyword_stat,123,[0],0.0019193857965451055,0.0019193857965451055,0.0,2,0,1.0
bugless_message_keyword_statist,124,[],0.0,0.0,0.0,0,0,0.0
bugless_message_keyword_support,125,[0],0.02399232245681382,0.018234165067178502,0.008637236084452975,21,4,0.8400000000000001
bugless_message_keyword_switch,126,[0],0.0047984644913627635,0.003838771593090211,0.0019193857965451055,5,0,1.0
bugless_message_keyword_test,127,[0],0.07773512476007678,0.0690978886756238,0.0345489443378119,55,26,0.6790123456790124
bugless_message_keyword_test|coverag,128,[0],0.0009596928982725527,0.0009596928982725527,0.0,1,0,1.0
bugless_message_keyword_test|pass,129,[0],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bugless_message_keyword_todo,130,[0],0.0009596928982725527,0.0009596928982725527,0.0009596928982725527,0,1,0.0
bugless_message_keyword_tweak,131,[0],0.0047984644913627635,0.0028790786948176585,0.0,5,0,1.0
bugless_message_keyword_unit,132,[0],0.005758157389635317,0.005758157389635317,0.0028790786948176585,4,2,0.6666666666666666
bugless_message_keyword_unnecessari,133,[0],0.003838771593090211,0.0028790786948176585,0.0028790786948176585,3,1,0.75
bugless_message_keyword_updat,134,[0],0.11516314779270634,0.061420345489443376,0.01727447216890595,110,10,0.9166666666666667
bugless_message_keyword_upgrad,135,[0],0.005758157389635317,0.0019193857965451055,0.0009596928982725527,6,0,1.0
bugless_message_keyword_version,136,[0],0.03550863723608445,0.026871401151631478,0.0047984644913627635,33,4,0.8918918918918919
bugless_message_keyword_move,137,[0],0.029750479846449136,0.018234165067178502,0.009596928982725527,24,7,0.7741935483870968
