,j,Polarity,Coverage,Overlaps,Conflicts,Correct,Incorrect,Emp. Acc.
all_files_test_add,0,[0],0.014204545454545454,0.014204545454545454,0.002840909090909091,5,0,1.0
all_files_test_fix,1,[0],0.005681818181818182,0.005681818181818182,0.002840909090909091,2,0,1.0
buggless_if_many_lines_changed,2,[0],0.12215909090909091,0.11647727272727272,0.05113636363636364,35,8,0.813953488372093
buggless_one_file,3,[0],0.375,0.3522727272727273,0.2784090909090909,75,57,0.5681818181818181
bugless_if_at_least_2_removed_files,4,[0],0.017045454545454544,0.017045454545454544,0.002840909090909091,5,1,0.8333333333333333
bugless_if_at_least_5_added_files,5,[0],0.02556818181818182,0.02556818181818182,0.014204545454545454,8,1,0.8888888888888888
bugless_if_many_files_changes,6,[0],0.045454545454545456,0.045454545454545456,0.019886363636363636,15,1,0.9375
bugless_if_not_code_files,7,[],0.0,0.0,0.0,0,0,0.0
no_files_have_modified_status,8,[0],0.022727272727272728,0.022727272727272728,0.002840909090909091,8,0,1.0
refactoring_if_at_least_2_renamed,9,[0],0.008522727272727272,0.008522727272727272,0.002840909090909091,3,0,1.0
fine_grained_changes_transformer_70,10,"[0, 1]",0.13352272727272727,0.125,0.10227272727272728,29,18,0.6170212765957447
fine_grained_changes_transformer_80,11,"[0, 1]",0.13068181818181818,0.125,0.09375,28,18,0.6086956521739131
fine_grained_changes_transformer_90,12,"[0, 1]",0.3068181818181818,0.29545454545454547,0.1903409090909091,74,34,0.6851851851851851
bug_issue_body_keyword_bad,13,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_broken,14,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_bug,15,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_close,16,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_correct,17,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_corrupt,18,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_crash,19,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_defect,20,[],0.0,0.0,0.0,0,0,0.0
bug_issue_body_keyword_disabl,21,[],0.0,0.0,0.0,0,0,0.0
